amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,84986000000,42797000000,-111985000000,-112322000000,190272000000,TATN,0,RUB,285381000000,39916000000,0,306296000000,24885000000,123892000000,123139000000,163538000000,146916000000,185300000000,718729000000,711859000000,MOEX,105300000000,0,,0,1036000000,14342000000,30964000000,16622000000,https://cdn.financemarker.ru/reports/2017/MOEX/T/TATN_2017_12_Y_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/7681f3872f80a509bf66a85a98f4ff2aa3bc4e32.pdf,822073000000,6896000000,0,82429000000,12,4015000000,162575000000,Y,0,109697000000,681159000000,48327000000,1107454000000,46812000000,123517000000,388725000000,МСФО,2017,1089048882285,2178690700,475.0500,2178690700,386.5000,147508500,366.5000,147508500,372.8000,52.93570731173839,292.8205804558784,79.65783841727742,45.26697455660719
1,73383660000,10866389000,-83093620000,-69676095000,141933491000,TATN,0,RUB,360747099000,32212379000,0,96251800000,27025006000,100022216000,100022216000,131803204000,126859179000,153884185000,606052934000,606052934000,MOEX,68549831000,0,,204245134000,1713605000,2667738000,7611763000,4944025000,https://cdn.financemarker.ru/reports/2017/MOEX/T/TATN_2017_12_Y_РСБУ.pdf,0,390389796000,370000000,0,48832161000,12,21715990000,161353913000,Y,0,96050000,581536880000,42780136000,751136895000,32582379000,42891221000,145083961000,РСБУ,2017,1089048882285,2178690700,475.0500,2178690700,386.5000,147508500,366.5000,147508500,372.8000,42.9981301687319,249.9944458754865,66.1526257080649,29.468598819911897
1,20014000000,30790000000,-27195000000,-16926000000,32088000000,TATN,0,RUB,261342000000,19157000000,0,272136000000,6725000000,41918000000,42010000000,54099000000,51163000000,61200000000,751667000000,746936000000,MOEX,12100000000,0,,0,1308000000,3037000000,5973000000,2936000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_3_Q_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/2e85b96423b1efa6cf4c9b0ef87ecf5d504e15e1.pdf,845958000000,6886000000,0,83497000000,3,-4747000000,53418000000,Q,0,109696000000,188345000000,11100000000,1107300000000,26043000000,27013000000,355633000000,МСФО,2018,1394862965540,2178690700,612.2000,2178690700,386.5000,147508500,414.0000,147508500,372.8000,18.059502384834456,80.96684067297419,26.309010853412726,5.201618158926372
1,44007000000,55772000000,-32070000000,-52495000000,97108000000,TATN,0,RUB,318767000000,15782000000,0,314034000000,13299000000,104949000000,105174000000,133651000000,127872000000,143300000000,787497000000,782886000000,MOEX,53101000000,0,,0,140793000000,5881000000,11660000000,5779000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_6_6M_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/996c91a3fe68084f1e288003a058148d05281a89.pdf,865527000000,4829000000,0,82763000000,6,-35161000000,129265000000,6M,0,109695000000,422333000000,25127000000,1184294000000,20611000000,58432000000,396797000000,МСФО,2018,1524744381090,2178690700,668.7000,2178690700,386.5000,147508500,460.0000,147508500,372.8000,45.212808946026634,181.5549588358555,61.60263489042555,22.827365773318125
1,23993000000,55772000000,-4875000000,-35569000000,65020000000,TATN,0,RUB,318767000000,15782000000,0,314034000000,6574000000,63031000000,63164000000,79552000000,76709000000,82100000000,787497000000,782886000000,MOEX,41001000000,0,X,0,3811454000000,2844000000,5687000000,2843000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_6_6M_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/996c91a3fe68084f1e288003a058148d05281a89.pdf,865527000000,4829000000,0,82763000000,6,-35161000000,75847000000,Q,0,0,233988000000,14027000000,1184294000000,20611000000,31419000000,396797000000,МСФО,2018,1524744381090,2178690700,668.7000,2178690700,386.5000,147508500,460.0000,147508500,372.8000,27.15330656119218,100.58811816288132,35.293624037012826,17.625747614391752
1,67172000000,97005000000,-62584000000,-65079000000,180997000000,TATN,0,RUB,871494000000,6555000000,0,360532000000,22405000000,173940000000,174096000000,222414000000,220945000000,237700000000,786775000000,782275000000,MOEX,113800000000,0,,0,140792000000,8417000000,17308000000,1469000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_9_9M_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/7358b412deeb3a3ff7df0413b5ffa0da56959911.pdf,366206000000,10470000000,0,90393000000,9,-80000000000,214202000000,9M,0,109694000000,675157000000,37455000000,1237700000000,17025000000,92333000000,450925000000,МСФО,2018,1891400249240,2178690700,829.7000,2178690700,386.5000,147508500,567.7000,147508500,372.8000,74.84139793359056,290.2404058947316,102.18385424601642,48.921003841803405
1,23165000000,97005000000,-30514000000,-12584000000,83889000000,TATN,0,RUB,871494000000,6555000000,0,360532000000,9106000000,68991000000,68922000000,88763000000,93073000000,94400000000,786775000000,782275000000,MOEX,60699000000,0,X,0,3811455000000,2536000000,5648000000,-4310000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_9_9M_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/7358b412deeb3a3ff7df0413b5ffa0da56959911.pdf,366206000000,10470000000,0,90393000000,9,-80000000000,84937000000,Q,0,0,252824000000,12328000000,1237700000000,17025000000,33901000000,450925000000,МСФО,2018,1891400249240,2178690700,829.7000,2178690700,386.5000,147508500,567.7000,147508500,372.8000,29.62858898756392,108.68544705887612,40.58121935559087,26.09363806848528
1,53938000000,65489000000,-100780000000,-39001000000,148575000000,TATN,0,RUB,311732000000,11953000000,0,346820000000,17221000000,106599000000,106638000000,140138000000,133790000000,171500000000,776781000000,771265000000,MOEX,94699000000,0,X,0,3811457000000,5251000000,11599000000,6348000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_12_Y_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/487c07fc6300be527c68b79d254694f620dfb0ce.pdf,889556000000,3084000000,0,77687000000,12,-50500000000,134156000000,6M,0,0,488201000000,24573000000,1201288000000,15037000000,73783000000,424507000000,МСФО,2018,1664663566130,2178690700,728.9000,2178690700,386.5000,147508500,519.4000,147508500,372.8000,45.8421617546769,209.87067659553833,73.72541440131181,40.70975520927013
1,30773000000,65489000000,-70266000000,-26417000000,64686000000,TATN,0,RUB,311732000000,11953000000,0,346820000000,8115000000,37608000000,37716000000,51375000000,40717000000,77100000000,776781000000,771265000000,MOEX,34000000000,0,X,0,3811456000000,2715000000,5951000000,10658000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_12_Y_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/487c07fc6300be527c68b79d254694f620dfb0ce.pdf,889556000000,3084000000,0,77687000000,12,-50500000000,49219000000,Q,0,0,235377000000,12245000000,1201288000000,15037000000,39882000000,424507000000,МСФО,2018,1664663566130,2178690700,728.9000,2178690700,386.5000,147508500,519.4000,147508500,372.8000,16.21357276711298,101.1852295366622,33.144195045720934,14.616117140784848
1,97945000000,65489000000,-132850000000,-91496000000,245683000000,TATN,0,RUB,311732000000,11953000000,0,346820000000,30520000000,211548000000,211812000000,273789000000,261662000000,314800000000,776781000000,771265000000,MOEX,147800000000,0,,0,1948000000,11132000000,23259000000,12127000000,https://cdn.financemarker.ru/reports/2018/MOEX/T/TATN_2018_12_Y_МСФО.pdf,https://tatneft.ru/storage/block_editor/files/487c07fc6300be527c68b79d254694f620dfb0ce.pdf,889556000000,3084000000,0,77687000000,12,-50500000000,263421000000,Y,0,109693000000,910534000000,49700000000,1201288000000,15037000000,132215000000,424507000000,МСФО,2018,1664663566130,2178690700,728.9000,2178690700,386.5000,147508500,519.4000,147508500,372.8000,91.05497070070354,391.42563543139386,135.32804929173736,63.53712098258825
