amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,0,60953998000,0,0,0,SNGS,0,RUB,1424056357000,0,0,126121167999.99998,0,-280064229000,-280064229000,-335540700000,-364587431000,-364587431000,4710014465000,4710014465000,MOEX,0,0,X,48682664000,3674972000,0,29046731000,29046731000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_6_6M_РСБУ.pdf,0,3509666689000,0,0,97587413000,6,-60953998000,24745319000,Q,0,0,197640358000,23937345000,4933723046000,0,23937345000,223708581000,РСБУ,2020,1644999394314.5498,35725994705,38.4800,35725994705,21.3000,7701998235,35.0900,7701998235,25.2700,-6.448933281050681,4.5509899173341815,-8.395217147237567,0
1,0,121716328999.99998,0,0,0,SNGS,0,RUB,1588993455000,0,0,148042608000,0,903729186000,903729186000,1083884047999.9999,994018790999.9999,994018790999.9999,5176926641000,5176926641000,MOEX,0,0,,185714032000,1736551000,0,89865257000,89865257000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_9_9M_РСБУ.pdf,0,3836778787999.9995,0,0,100802994000,9,-121716328999.99998,114192801999.99998,9M,0,96118000,764110579000,71521230000,5425772243000,0,71521230000,248845601999.99997,РСБУ,2020,1551182595619.375,35725994705,34.9550,35725994705,21.3000,7701998235,39.2600,7701998235,25.2700,20.809830821530017,17.59488586211417,22.888895472865478,0
1,0,121716328999.99998,0,0,0,SNGS,0,RUB,1588993455000,0,0,148042608000,0,466856699999.99994,466856699999.99994,560311880000,529710414999.99994,529710414999.99994,5176926641000,5176926641000,MOEX,0,0,X,77319958000,3674972999.9999995,0,30601464999.999996,30601464999.999996,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_9_9M_РСБУ.pdf,0,3836778787999.9995,0,0,100802994000,9,-121716328999.99998,56545611000,Q,0,0,271111427999.99997,20774347000,5425772243000,0,20774347000,248845601999.99997,РСБУ,2020,1551182595619.375,35725994705,34.9550,35725994705,21.3000,7701998235,39.2600,7701998235,25.2700,10.750132999353848,6.242780511974542,12.197441768304753,0
1,88664000000,179634000000,-212094000000,-52870000000,149477000000,SNGS,0,RUB,1659455000000,0,0,233712000000,42068000000,304130000000,304111000000,362257000000,306269000000,348337000000,5160408000000,5160070000000,MOEX,60813000000,0,,0,1035946000000,9671000000,65659000000,55988000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_12_Y_МСФО.pdf,0,4216232000000,0,0,481567000000,12,-179634000000,116284000000,6M,0,0,575767000000,0,5875687000000,0,-615739000000,715279000000,МСФО,2020,1608992905364.725,35725994705,35.9900,35725994705,21.3000,7701998235,41.9650,7701998235,25.2700,7.002649199564874,13.257969365415486,8.021024606899552,1.4003179949858398
1,49685337000,121247888000,-27860238000,-30313273000,5525179000,SNGS,0,RUB,1711389923000,0,0,142057890000,118769711000,292706004000,292706004000,353646195000,292382211000,411151922000,4989325780000,4989325780000,MOEX,-44160158000,0,X,166104358000,3674975000,0,61263984000,61263984000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_12_Y_РСБУ.pdf,0,3542762722000,0,0,122768975000,12,-121247888000,123210677000,6M,0,0,569232841000,42893681000,5254152645000,0,42893681000,264826865000,РСБУ,2020,1608992905364.725,35725994705,35.9900,35725994705,21.3000,7701998235,41.9650,7701998235,25.2700,6.740030661891325,13.107509752671522,9.467440104083245,-1.0168592884550653
1,49685337000,121247888000,-27860238000,-30313273000,5525179000,SNGS,0,RUB,1711389923000,0,0,142057890000,118769711000,-174150696000,-174150696000,-206665685000,-237328204000,-118558493000,4989325780000,4989325780000,MOEX,-44160158000,0,X,88784400000,3674974000,0,30662519000,30662519000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_12_Y_РСБУ.pdf,0,3542762722000,0,0,122768975000,12,-121247888000,66665066000,Q,0,0,298121413000,22119334000,5254152645000,0,22119334000,264826865000,РСБУ,2020,1608992905364.725,35725994705,35.9900,35725994705,21.3000,7701998235,41.9650,7701998235,25.2700,-4.010102337462524,6.86472924069698,-2.7300016642215104,-1.0168592884550653
1,171292000000,179634000000,-205593000000,-141373000000,129430000000,SNGS,0,RUB,1659455000000,0,0,233712000000,83777000000,742909000000,742871000000,889309000000,776126000000,859903000000,5160408000000,5160070000000,MOEX,-41862000000,0,,0,199665000000,20936000000,134119000000,113183000000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_12_Y_МСФО.pdf,0,4216232000000,0,0,481567000000,12,-179634000000,165063000000,Y,0,53133000000,1075222000000,0,5875687000000,0,-165063000000,715279000000,МСФО,2020,1608992905364.725,35725994705,35.9900,35725994705,21.3000,7701998235,41.9650,7701998235,25.2700,17.105810094110236,24.758731113489954,19.800661780249428,-0.9639404717099505
1,49685337000,121247888000,-27860238000,-30313273000,5525179000,SNGS,0,RUB,1711389923000,0,0,142057890000,118769711000,729578490000,729578490000,877218363000,756690587000,875460298000,4989325780000,4989325780000,MOEX,-44160158000,0,,274498432000,1736552000,0,120527776000,120527776000,https://cdn.financemarker.ru/reports/2020/MOEX/S/SNGS_2020_12_Y_РСБУ.pdf,0,3542762722000,0,0,122768975000,12,-121247888000,180857868000,Y,0,52196000,1062231992000,93640564000,5254152645000,0,93640564000,264826865000,РСБУ,2020,1608992905364.725,35725994705,35.9900,35725994705,21.3000,7701998235,41.9650,7701998235,25.2700,16.799728484067494,24.45961510281115,20.15889380864397,-1.0168592884550653
1,0,121247887999.99998,0,0,0,SNGS,0,RUB,1711389923000,0,0,142057890000,0,729578490000,729578490000,877218363000,756690587000,756690587000,4989325780000,4989325780000,MOEX,0,0,,274498432000,1736549000,0,120527776000.00002,120527776000.00002,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_3_Q_РСБУ.pdf,0,3542762722000,0,0,122768975000,3,-121247887999.99998,180857868000,Q,0,53757000,1062231992000,93640564000,5254152645000,0,93640564000,264826864999.99997,РСБУ,2021,1559954102698.2998,35725994705,34.6400,35725994705,21.3000,7701998235,41.8600,7701998235,25.2700,16.799728484067494,24.45961510281115,17.42402850726815,0
1,79020000000,351944000000,1192000000,-84982000000,256701000000,SNGS,0,RUB,1796048000000,0,0,375489000000,40103000000,153037000000,153010000000,183694000000,124498000000,164601000000,5237090000000,5236737000000,MOEX,177681000000,0,,0,25146000000,6549000000,65745000000,59196000000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_6_6M_МСФО.pdf,0,4307182000000,0,0,490651000000,6,-351944000000,202108000000,6M,0,57310000000,855307000000,0,6103230000000,0,-202108000000,866140000000,МСФО,2021,1656492835621.925,35725994705,36.3850,35725994705,21.3000,7701998235,46.3000,7701998235,25.2700,3.5233035109727084,19.694831423171912,3.7902050925404795,4.091393315032624
1,0,296253141000,0,0,0,SNGS,0,RUB,1836088660000,0,0,282944060000,0,155245310000,155245310000,184535182000,123233147999.99998,123233147999.99998,5067631015000,5067631015000,MOEX,0,0,,239152228000,1736546000,0,61302033999.99999,61302033999.99999,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_6_6M_РСБУ.pdf,0,3642495502000,0,0,128009087000.00002,6,-296253141000,178911720000,6M,0,96121000,848939648000,48987089000,5478584162000,0,60240508000,410953147000,РСБУ,2021,1656492835621.925,35725994705,36.3850,35725994705,21.3000,7701998235,46.3000,7701998235,25.2700,3.5747751505460204,19.54821281224976,2.837643180292918,0
1,0,296253141000,0,0,0,SNGS,0,RUB,1836088660000,0,0,282944060000,0,-574333180000,-574333180000,-692683181000,-633457439000,-633457439000,5067631015000,5067631015000,MOEX,0,0,X,-35346204000,3674976000,0,-59225742000,-59225742000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_6_6M_РСБУ.pdf,0,3642495502000,0,0,128009087000.00002,6,-296253141000,-1946148000.0000002,Q,0,0,-213292344000,-44653475000,5478584162000,0,-33400056000,410953147000,РСБУ,2021,1656492835621.925,35725994705,36.3850,35725994705,21.3000,7701998235,46.3000,7701998235,25.2700,-13.224953333521473,-4.9114022905613925,-14.586385326975233,0
1,0,304966795000,0,0,0,SNGS,0,RUB,1828864876000,0,0,230343530000,0,297435657000,297435657000,355175163000,261222978999.99997,261222978999.99997,5209821368000,5209821368000,MOEX,0,0,,372196788000,1736550000,0,93952184000,93952184000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_9_9M_РСБУ.pdf,0,3741627823000,0,0,130327801000,9,-304966795000,277324033000,9M,0,59426000,1337146398000,74168881000,5570492699000,0,94872755000,360671331000,РСБУ,2021,1610231666194.275,35725994705,36.3750,35725994705,21.3000,7701998235,40.3400,7701998235,25.2700,6.848938596147796,30.789965353623362,6.015082929595778,0
1,0,304966795000,0,0,0,SNGS,0,RUB,1828864876000,0,0,230343530000,0,142190347000,142190347000,170639981000,137989831000,137989831000,5209821368000,5209821368000,MOEX,0,0,X,133044560000,3674977000,0,32650150000,32650150000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_9_9M_РСБУ.pdf,0,3741627823000,0,0,130327801000,9,-304966795000,98412313000,Q,0,0,488206750000,25181792000,5570492699000,0,34632247000,360671331000,РСБУ,2021,1610231666194.275,35725994705,36.3750,35725994705,21.3000,7701998235,40.3400,7701998235,25.2700,3.274163445601776,11.241752541373605,3.1774397493028608,0
1,54422144000,265166836999.99997,-72213629000,-247280323999.99997,464520669000,SNGS,0,RUB,1871563149000,0,0,271182484000,127168593000,357975184000,357975184000,429457567000,362080690000,489249282999.99994,5435155890000,5435155890000,MOEX,410098525000,0,X,287366947000,3674979000,0,67376877000,67376877000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_12_Q_РСБУ.pdf,0,3969629763999.9995,0,0,134854539000,12,-265166836999.99997,216084638000,6M,0,0,1039368460999.9999,51007121000,5841192913000,0,71282309000,406037023000,РСБУ,2021,1719815301059.4,35725994705,39.8250,35725994705,21.3000,7701998235,38.5650,7701998235,25.2700,8.242959431594675,23.933145205121235,11.265758555223712,9.443183929006137
1,54422144000,265166836999.99997,-72213629000,-247280323999.99997,464520669000,SNGS,0,RUB,1871563149000,0,0,271182484000,127168593000,215784837000,215784837000,258817586000,224090859000,351259452000,5435155890000,5435155890000,MOEX,410098525000,0,X,154322387000,3674978000,0,34726727000,34726727000,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_12_Q_РСБУ.pdf,0,3969629763999.9995,0,0,134854539000,12,-265166836999.99997,117672325000,Q,0,0,551161711000,25825329000,5841192913000,0,36650062000,406037023000,РСБУ,2021,1719815301059.4,35725994705,39.8250,35725994705,21.3000,7701998235,38.5650,7701998235,25.2700,4.9687959859929,12.691392663747633,8.088318805920853,9.443183929006137
1,54422144000,265166836999.99997,-72213629000,-247280323999.99997,464520669000,SNGS,0,RUB,1871563149000,0,0,271182484000,127168593000,513220494000.00006,513220494000.00006,613992749000,485313837999.99994,612482431000,5435155890000,5435155890000,MOEX,410098525000,0,,526519175000.00006,666288000,0,128678911000.00002,128678911000.00002,https://cdn.financemarker.ru/reports/2021/MOEX/S/SNGS_2021_12_Q_РСБУ.pdf,0,3969629763999.9995,0,0,134854539000,12,-265166836999.99997,394996358000,Y,0,84013000,1888308109000,99994210000,5841192913000,0,131522816999.99998,406037023000,РСБУ,2021,1719815301059.4,35725994705,39.8250,35725994705,21.3000,7701998235,38.5650,7701998235,25.2700,11.817734582140698,43.481358017370994,14.10340173551663,9.443183929006137
