amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,0,25000000,0,0,0,DZRD,0,RUB,1108000000,160000000,0,411000000,0,-5000000,-5000000,4000000,14000000,14000000,2612000000,2612000000,MOEX,0,0,,58000000,2515000000,10000000,0,-10000000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_6_Q_РСБУ.pdf,0,2066000000,80000000,0,152000000,6,215000000,58000000,Q,0,0,343000000,0,3174000000,240000000,0,562000000,РСБУ,2019,950092700,343407,2120.0000,343407,1860.0000,114469,1940.0000,114469,1700.0000,-10.919987070735308,749.1111130524422,30.57596379805886,0
1,0,37119000,0,0,0,DZRD,0,RUB,1182667000,0,0,367568000,0,99328000,99328000,136651000,163809000,163809000,2641199000,2641199000,MOEX,0,0,,231775000,203230000,27396000,238000,-27158000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_9_Q_МСФО.pdf,0,2131979999.9999998,237700000,0,305880000,9,200581000,231775000,9M,0,0,1065638000.0000001,0,3314647000,237700000,0,673448000,МСФО,2019,1008929766,343407,2268.0000,343407,1860.0000,114469,2010.0000,114469,1700.0000,216.93209515239934,2327.3506364168466,357.758432414016,0
1,0,37000000,0,0,0,DZRD,0,RUB,1183000000,0,0,368000000,0,99000000,99000000,137000000,163000000,163000000,2641000000,2641000000,MOEX,0,0,X,232000000,4638636000000,28000000,0,-28000000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_9_Q_РСБУ.pdf,0,2131999999.9999998,238000000,0,306000000,9,201000000,232000000,9M,0,54778000000,1064999999.9999999,0,3315000000,238000000,0,673000000,РСБУ,2019,1008929766,343407,2268.0000,343407,1860.0000,114469,2010.0000,114469,1700.0000,216.2157440005591,2325.9572460666204,355.99157850597106,0
1,0,37119000,0,0,0,DZRD,0,RUB,1182667000,0,0,367568000,0,29238000,29238000,39693000,47491000,47491000,2641199000,2641199000,MOEX,0,0,X,62881000,4638637000,7798000,0,-7798000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_9_Q_МСФО.pdf,0,2131979999.9999998,237700000,0,305880000,9,200581000,62881000,Q,0,0,358458000,0,3314647000,237700000,0,673448000,МСФО,2019,1008929766,343407,2268.0000,343407,1860.0000,114469,2010.0000,114469,1700.0000,63.85571639483179,782.8713450803274,103.7202211952581,0
1,0,37000000,0,0,0,DZRD,0,RUB,1183000000,0,0,368000000,0,29000000,29000000,40000000,47000000,47000000,2641000000,2641000000,MOEX,0,0,,63000000,3624000000,8000000,0,-8000000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_9_Q_РСБУ.pdf,0,2131999999.9999998,238000000,0,306000000,9,201000000,63000000,Q,0,0,358000000,0,3315000000,238000000,0,673000000,РСБУ,2019,1008929766,343407,2268.0000,343407,1860.0000,114469,2010.0000,114469,1700.0000,63.33592501026479,781.8710742646481,102.6478784649119,0
1,0,45000000,0,0,0,DZRD,0,RUB,1165000000,0,0,338000000,0,31000000,31000000,51000000,66000000,66000000,2643000000,2643000000,MOEX,0,0,X,116000000,4638635000000,16000000,0,-16000000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_12_Q_РСБУ.pdf,0,2500000000,613000000,0,684000000,12,568000000,116000000,6M,0,0,741000000,0,3665000000,613000000,0,1022000000,РСБУ,2019,981228268,343407,2274.0000,343407,1860.0000,114469,1750.0000,114469,1700.0000,67.70391983855892,1618.3420838829727,144.14382933370607,0
1,0,45000000,0,0,0,DZRD,0,RUB,1165000000,0,0,338000000,0,2000000,2000000,11000000,19000000,19000000,2643000000,2643000000,MOEX,0,0,,53000000,4659000000,8000000,0,-8000000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_12_Q_РСБУ.pdf,0,2500000000,613000000,0,684000000,12,568000000,53000000,Q,0,43223000000,383000000,0,3665000000,613000000,0,1022000000,РСБУ,2019,981228268,343407,2274.0000,343407,1860.0000,114469,1750.0000,114469,1700.0000,4.367994828294123,836.4710096183246,41.49595086879417,0
1,531114000,45027000,363300000,-565114000,226672000,DZRD,0,RUB,1164933000,0,0,337550000,109690000,101555000,101555000,147936000,182795000,292485000,2643426000,2643426000,MOEX,-304442000,0,,284748000,203046000,35097000,238000,-34859000,https://cdn.financemarker.ru/reports/2019/MOEX/D/DZRD_2019_12_Q_РСБУ.pdf,0,2500352000,613300000,0,684309000,12,568273000,284748000,Y,0,54768000,1448815000,0,3665285000,613300000,0,1021859000,РСБУ,2019,981228268,343407,2274.0000,343407,1860.0000,114469,1750.0000,114469,1700.0000,221.79585739370484,3164.208213577475,638.7864836768033,-664.9005407577597
1,0,20883000,0,0,0,DZRD,0,RUB,1142555000,0,0,315695000,0,41587000,41587000,52016000,64175000,64175000,2685013000,2685013000,MOEX,0,0,,59712000,4704000,12159000,0,-12159000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_3_Q_РСБУ.pdf,0,2536055000,604600000,0,677902000,3,583717000,59712000,Q,0,43221000,279885000,0,3678610000,604600000,0,993597000,РСБУ,2020,812958838,343407,1914.0000,343407,1860.0000,114469,1360.0000,114469,1700.0000,90.82590046213386,611.2681162585503,140.15803405288767,0
1,0,58349000,0,0,0,DZRD,0,RUB,753340000,0,0,304333000,0,67030000.00000001,67030000.00000001,84075000,108323000,108323000,2710456000,2710456000,MOEX,0,0,,99829000,141193000,24248000,0,-24248000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_6_6M_РСБУ.pdf,0,2927943000,596900000,0,666494000,6,538551000,99829000,6M,0,0,549874000,0,3681283000,596900000,0,970827000,РСБУ,2020,842491840,343407,1920.0000,343407,1860.0000,114469,1600.0000,114469,1700.0000,146.39334667027757,1200.9233941067014,236.57715189265215,0
